0.0375 0.847636456253 0.998106344235 0.725916223229
0.075 0.840935483477 0.828624914281 0.7345035087
0.11249999999999999 0.83034518356 0.667096682438 0.748575575626
0.15 0.816213350559 0.513963211019 0.767853239565
0.1875 0.798803399675 0.369579046133 0.79198596808
0.225 0.778312136387 0.234222499007 0.820569540189
0.2625 0.754888000369 0.10810445619 0.853160605831
0.3 0.728648745813 -0.0086248622016 0.889288940483
0.33749999999999997 0.699697783963 -0.115871059963 0.928468098334
0.37499999999999994 0.668138623903 -0.213592348834 0.970205022045
0.4124999999999999 0.634087017367 -0.301797578412 1.01400899723
0.4499999999999999 0.59768055602 -0.380545094619 1.05940016818
0.4874999999999999 0.559085595975 -0.449942018583 1.10591767505
0.5249999999999999 0.518501500746 -0.510143582562 1.15312734394
0.5624999999999999 0.47616230271 -0.561352228847 1.20062876768
0.5999999999999999 0.432335983116 -0.60381626029 1.24806156044
0.6374999999999998 0.387321657793 -0.637827917014 1.29511055354
0.6749999999999998 0.341445025403 -0.663720833911 1.34150971827
0.7124999999999998 0.295052482705 -0.681866901065 1.38704464966
0.7499999999999998 0.248504334084 -0.692672599841 1.43155351206
0.7874999999999998 0.202167519704 -0.696574919584 1.47492642648
0.8249999999999997 0.156408259647 -0.694036974298 1.51710335939
0.8624999999999997 0.111584964093 -0.685543438176 1.55807064761
0.8999999999999997 0.0680416972169 -0.671595907212 1.59785635559
0.9374999999999997 0.0261024112149 -0.65270827577 1.63652470768
0.9749999999999996 -0.0139339070133 -0.629402196048 1.67416986588
1.0124999999999997 -0.0517971048497 -0.602202668214 1.71090933325
1.0499999999999998 -0.0872487400802 -0.5716337922 1.74687725684
1.0875 -0.120084007797 -0.538214699848 1.7822178837
1.125 -0.150132801036 -0.502455678849 1.81707939259
1.1625 -0.177260014055 -0.464854497174 1.85160828593
1.2000000000000002 -0.201365210332 -0.425892937568 1.88594448473
1.2375000000000003 -0.222381779412 -0.386033554926 1.92021722616
1.2750000000000004 -0.240275699591 -0.345716673799 1.95454182113
1.3125000000000004 -0.255044009792 -0.305357647633 1.98901729087
1.3500000000000005 -0.266713076191 -0.265344404867 2.02372486619
1.3875000000000006 -0.275336719623 -0.226035308864 2.05872730342
1.4250000000000007 -0.280994250709 -0.187757358605 2.09406894669
1.4625000000000008 -0.283788442423 -0.150804754823 2.12977644688
1.5000000000000009 -0.28384345587 -0.11543785204 2.16586003415
1.537500000000001 -0.281302724846 -0.0818825108871 2.20231523257
1.575000000000001 -0.276326798657 -0.0503298576427 2.23912490173
1.6125000000000012 -0.26909114036 -0.0209364495034 2.27626149114
1.6500000000000012 -0.259783878652 0.00617516473284 2.3136893983
1.6875000000000013 -0.248603515211 0.0309155076198 2.35136732962
1.7250000000000014 -0.235756594618 0.0532268868329 2.38925057475
1.7625000000000015 -0.221455350057 0.0730817940387 2.42729311847
1.8000000000000016 -0.205915344076 0.0904810288815 2.46544952911
1.8375000000000017 -0.189353128972 0.105451592251 2.50367657866
1.8750000000000018 -0.171983955413 0.118044395447 2.54193456551
1.9125000000000019 -0.154019560288 0.128331832648 2.58018832597
1.950000000000002 -0.135666065405 0.136405263309 2.61840793539
1.987500000000002 -0.117122017576 0.142372449039 2.65656911163
2.025000000000002 -0.0985765979211 0.146354986313 2.69465334459
2.062500000000002 -0.0802080243477 0.148485772432 2.73264778344
2.1000000000000023 -0.0621821662508 0.148906537747 2.77054491905
2.1375000000000024 -0.0446513851002 0.147765472487 2.80834210256
2.1750000000000025 -0.027753608945 0.145214971947 2.84604094239
2.2125000000000026 -0.0116116433622 0.141409519387 2.88364662091
2.2500000000000027 0.00366728377454 0.136503721851 2.92116716988
2.2875000000000028 0.017991750925 0.130650510444 2.95861273982
2.325000000000003 0.0312861560591 0.123999513261 2.99599489362
2.362500000000003 0.043490528731 0.116695606229 3.03332594948
2.400000000000003 0.054560157874 0.108877644566 3.07061839234
2.437500000000003 0.0644650539211 0.100677375224 3.10788436744
2.475000000000003 0.0731892650096 0.0922185286818 3.14513526407
2.5125000000000033 0.0807300676357 0.0836160865534 3.18238139264
